GeneID,TranscriptID,GC
ENSOANG00000001962,ENSOANT00000003117,38.88
ENSOANG00000031896,ENSOANT00000039216,60.21
ENSOANG00000022347,ENSOANT00000032318,46.39
ENSOANG00000014533,ENSOANT00000022901,56.21
ENSOANG00000014533,ENSOANT00000022902,56.21
ENSOANG00000000240,ENSOANT00000000414,54.36
ENSOANG00000000238,ENSOANT00000000411,48.50
ENSOANG00000014986,ENSOANT00000023589,64.72
ENSOANG00000000239,ENSOANT00000000413,41.85
ENSOANG00000000237,ENSOANT00000000410,52.71
ENSOANG00000028667,ENSOANT00000039670,46.83
ENSOANG00000003974,ENSOANT00000006292,46.12
ENSOANG00000010361,ENSOANT00000016440,44.77
ENSOANG00000028573,ENSOANT00000039335,60.36
ENSOANG00000006984,ENSOANT00000011130,48.38
ENSOANG00000012176,ENSOANT00000019285,54.89
ENSOANG00000012176,ENSOANT00000019287,54.89
ENSOANG00000029866,ENSOANT00000039741,69.01
ENSOANG00000007375,ENSOANT00000011739,53.07
ENSOANG00000001823,ENSOANT00000002894,46.76
ENSOANG00000001824,ENSOANT00000002895,45.01
ENSOANG00000028272,ENSOANT00000042430,71.34
ENSOANG00000010360,ENSOANT00000016437,46.09
ENSOANG00000019871,ENSOANT00000029015,67.98
ENSOANG00000010359,ENSOANT00000016435,46.00
ENSOANG00000010359,ENSOANT00000016436,46.00
ENSOANG00000022558,ENSOANT00000032603,43.12
ENSOANG00000010358,ENSOANT00000016434,46.25
ENSOANG00000008801,ENSOANT00000014026,52.34
ENSOANG00000010357,ENSOANT00000016432,45.61
ENSOANG00000020168,ENSOANT00000029415,41.21
ENSOANG00000010356,ENSOANT00000016431,44.36
ENSOANG00000010356,ENSOANT00000016430,44.36
ENSOANG00000010355,ENSOANT00000016429,50.13
ENSOANG00000010354,ENSOANT00000016428,41.95
ENSOANG00000010353,ENSOANT00000016426,47.82
ENSOANG00000010352,ENSOANT00000016425,47.07
ENSOANG00000013117,ENSOANT00000020731,70.87
ENSOANG00000013118,ENSOANT00000020732,61.32
ENSOANG00000010351,ENSOANT00000016423,49.43
ENSOANG00000010350,ENSOANT00000016422,42.10
ENSOANG00000005729,ENSOANT00000009122,58.69
ENSOANG00000014326,ENSOANT00000022582,64.35
ENSOANG00000010349,ENSOANT00000016420,46.04
ENSOANG00000010349,ENSOANT00000016421,46.04
ENSOANG00000011382,ENSOANT00000018041,51.27
ENSOANG00000028350,ENSOANT00000041909,43.64
ENSOANG00000031266,ENSOANT00000038865,39.19
ENSOANG00000010348,ENSOANT00000016418,51.95
ENSOANG00000029631,ENSOANT00000042464,61.05
ENSOANG00000032022,ENSOANT00000039004,63.39
ENSOANG00000010347,ENSOANT00000016416,45.07
ENSOANG00000001851,ENSOANT00000002939,57.38
ENSOANG00000031078,ENSOANT00000038670,46.38
ENSOANG00000029414,ENSOANT00000041874,48.25
ENSOANG00000031808,ENSOANT00000038952,46.77
ENSOANG00000030802,ENSOANT00000040660,47.90
ENSOANG00000010343,ENSOANT00000016410,52.54
ENSOANG00000010342,ENSOANT00000016409,45.93
ENSOANG00000010340,ENSOANT00000016407,46.85
ENSOANG00000010340,ENSOANT00000016406,46.85
ENSOANG00000010339,ENSOANT00000016405,46.86
ENSOANG00000010338,ENSOANT00000016404,44.86
ENSOANG00000010337,ENSOANT00000032304,45.55
ENSOANG00000010297,ENSOANT00000016343,56.50
ENSOANG00000001881,ENSOANT00000002985,51.32
ENSOANG00000010336,ENSOANT00000016400,45.61
ENSOANG00000029302,ENSOANT00000039528,45.88
ENSOANG00000010335,ENSOANT00000016399,45.81
ENSOANG00000010334,ENSOANT00000016398,47.94
ENSOANG00000013945,ENSOANT00000021987,44.19
ENSOANG00000019766,ENSOANT00000028870,47.76
ENSOANG00000010333,ENSOANT00000016397,51.17
ENSOANG00000010332,ENSOANT00000016396,49.25
ENSOANG00000010331,ENSOANT00000016394,49.62
ENSOANG00000008029,ENSOANT00000012768,51.27
ENSOANG00000010330,ENSOANT00000016392,48.10
ENSOANG00000010330,ENSOANT00000016393,48.10
ENSOANG00000010327,ENSOANT00000016389,42.46
ENSOANG00000020908,ENSOANT00000030402,53.60
ENSOANG00000020908,ENSOANT00000030403,53.60
ENSOANG00000014450,ENSOANT00000022773,43.93
ENSOANG00000014152,ENSOANT00000022324,46.98
ENSOANG00000014152,ENSOANT00000022325,46.98
ENSOANG00000010326,ENSOANT00000016384,42.50
ENSOANG00000010323,ENSOANT00000016383,43.05
ENSOANG00000015247,ENSOANT00000024008,53.63
ENSOANG00000010445,ENSOANT00000016556,59.01
ENSOANG00000020480,ENSOANT00000029846,51.58
ENSOANG00000001012,ENSOANT00000001612,49.76
ENSOANG00000021820,ENSOANT00000031613,65.14
ENSOANG00000007237,ENSOANT00000011521,50.38
ENSOANG00000001011,ENSOANT00000001610,41.44
ENSOANG00000028725,ENSOANT00000040937,45.74
ENSOANG00000010322,ENSOANT00000016380,47.57
ENSOANG00000032055,ENSOANT00000038837,47.16
ENSOANG00000001009,ENSOANT00000001609,38.85
ENSOANG00000010321,ENSOANT00000016377,46.30
ENSOANG00000010319,ENSOANT00000032292,51.62
ENSOANG00000029456,ENSOANT00000042238,64.57
ENSOANG00000030663,ENSOANT00000039932,69.15
ENSOANG00000010318,ENSOANT00000016373,53.41
ENSOANG00000010316,ENSOANT00000016370,50.65
ENSOANG00000029447,ENSOANT00000039176,47.54
ENSOANG00000010315,ENSOANT00000016369,45.08
ENSOANG00000010315,ENSOANT00000040491,45.08
ENSOANG00000021405,ENSOANT00000031053,63.11
ENSOANG00000010314,ENSOANT00000016368,49.11
ENSOANG00000014912,ENSOANT00000023474,53.73
ENSOANG00000010313,ENSOANT00000016365,49.50
ENSOANG00000003750,ENSOANT00000005950,42.05
ENSOANG00000010310,ENSOANT00000016362,43.12
ENSOANG00000029097,ENSOANT00000039504,51.38
ENSOANG00000007674,ENSOANT00000012226,53.11
ENSOANG00000001666,ENSOANT00000002672,45.08
ENSOANG00000007675,ENSOANT00000012227,59.04
ENSOANG00000029299,ENSOANT00000041755,39.34
ENSOANG00000001668,ENSOANT00000002673,60.14
ENSOANG00000010309,ENSOANT00000016361,52.60
ENSOANG00000002285,ENSOANT00000003620,64.21
ENSOANG00000010308,ENSOANT00000016360,72.87
ENSOANG00000020643,ENSOANT00000030063,40.95
ENSOANG00000032235,ENSOANT00000038393,64.95
ENSOANG00000010892,ENSOANT00000017261,44.96
ENSOANG00000029085,ENSOANT00000039645,74.48
ENSOANG00000010661,ENSOANT00000030203,46.06
ENSOANG00000010661,ENSOANT00000016910,46.06
ENSOANG00000013377,ENSOANT00000021113,50.31
ENSOANG00000031687,ENSOANT00000040569,64.64
ENSOANG00000028761,ENSOANT00000042038,55.96
ENSOANG00000010790,ENSOANT00000017106,65.50
ENSOANG00000031156,ENSOANT00000041813,43.10
ENSOANG00000001436,ENSOANT00000002276,42.50
ENSOANG00000020513,ENSOANT00000029895,40.42
ENSOANG00000021864,ENSOANT00000031672,46.37
ENSOANG00000003550,ENSOANT00000005630,62.88
ENSOANG00000007847,ENSOANT00000012503,57.26
ENSOANG00000006888,ENSOANT00000010977,43.05
ENSOANG00000011873,ENSOANT00000018821,47.99
ENSOANG00000031500,ENSOANT00000038512,39.85
ENSOANG00000030213,ENSOANT00000038664,71.90
ENSOANG00000015010,ENSOANT00000023632,50.17
ENSOANG00000013346,ENSOANT00000021067,50.39
ENSOANG00000001645,ENSOANT00000002636,43.68
ENSOANG00000029129,ENSOANT00000040133,44.84
ENSOANG00000031249,ENSOANT00000040386,42.38
ENSOANG00000006900,ENSOANT00000010994,47.60
ENSOANG00000030840,ENSOANT00000038564,66.01
ENSOANG00000029461,ENSOANT00000040690,52.84
ENSOANG00000014736,ENSOANT00000023221,62.22
ENSOANG00000032214,ENSOANT00000040886,54.61
ENSOANG00000030372,ENSOANT00000038498,57.69
ENSOANG00000001406,ENSOANT00000002231,60.33
ENSOANG00000020773,ENSOANT00000030225,44.19
ENSOANG00000020773,ENSOANT00000030224,44.19
ENSOANG00000031661,ENSOANT00000042135,49.26
ENSOANG00000028544,ENSOANT00000041926,39.45
ENSOANG00000004715,ENSOANT00000007473,39.58
ENSOANG00000003919,ENSOANT00000006205,59.00
ENSOANG00000003919,ENSOANT00000006206,59.00
ENSOANG00000014984,ENSOANT00000023588,46.20
ENSOANG00000008839,ENSOANT00000014078,76.23
ENSOANG00000022647,ENSOANT00000032721,47.23
ENSOANG00000021494,ENSOANT00000031173,58.90
ENSOANG00000022594,ENSOANT00000032654,46.33
ENSOANG00000020959,ENSOANT00000030473,54.90
ENSOANG00000019726,ENSOANT00000028814,62.74
ENSOANG00000019997,ENSOANT00000029186,43.40
ENSOANG00000007568,ENSOANT00000012063,47.75
ENSOANG00000020711,ENSOANT00000030148,52.30
ENSOANG00000008454,ENSOANT00000013453,56.90
ENSOANG00000008460,ENSOANT00000013454,60.45
ENSOANG00000030351,ENSOANT00000040343,57.86
ENSOANG00000011490,ENSOANT00000018210,74.12
ENSOANG00000007470,ENSOANT00000011890,45.95
ENSOANG00000007467,ENSOANT00000011887,41.91
ENSOANG00000007465,ENSOANT00000011884,41.54
ENSOANG00000029930,ENSOANT00000040914,43.20
ENSOANG00000010155,ENSOANT00000016098,42.11
ENSOANG00000010156,ENSOANT00000016100,44.42
ENSOANG00000003476,ENSOANT00000005502,58.54
ENSOANG00000010157,ENSOANT00000016102,43.48
ENSOANG00000011511,ENSOANT00000018242,61.96
ENSOANG00000010160,ENSOANT00000016105,43.61
ENSOANG00000010161,ENSOANT00000016106,44.48
ENSOANG00000010162,ENSOANT00000016109,43.36
ENSOANG00000010164,ENSOANT00000016116,43.40
ENSOANG00000010167,ENSOANT00000016118,48.06
ENSOANG00000031631,ENSOANT00000040892,45.23
ENSOANG00000010168,ENSOANT00000016119,43.78
ENSOANG00000029068,ENSOANT00000038757,52.96
ENSOANG00000004039,ENSOANT00000006404,45.90
ENSOANG00000004039,ENSOANT00000006405,45.90
ENSOANG00000020391,ENSOANT00000029719,58.78
ENSOANG00000012504,ENSOANT00000019782,52.22
ENSOANG00000012504,ENSOANT00000019783,52.22
ENSOANG00000010169,ENSOANT00000016120,47.36
ENSOANG00000010170,ENSOANT00000016123,44.96
ENSOANG00000029968,ENSOANT00000039862,50.05
ENSOANG00000013870,ENSOANT00000021876,45.77
ENSOANG00000009961,ENSOANT00000015788,53.01
ENSOANG00000001403,ENSOANT00000002226,53.44
ENSOANG00000030269,ENSOANT00000040700,53.28
ENSOANG00000009539,ENSOANT00000015145,58.41
ENSOANG00000012021,ENSOANT00000007809,47.37
ENSOANG00000012021,ENSOANT00000004231,47.37
ENSOANG00000010172,ENSOANT00000016125,47.78
ENSOANG00000010173,ENSOANT00000016132,43.05
ENSOANG00000010173,ENSOANT00000016130,43.05
ENSOANG00000010176,ENSOANT00000016133,40.65
ENSOANG00000021679,ENSOANT00000031413,71.53
ENSOANG00000010177,ENSOANT00000016135,46.56
ENSOANG00000010178,ENSOANT00000016138,50.43
ENSOANG00000001629,ENSOANT00000032554,58.77
ENSOANG00000013031,ENSOANT00000020604,52.70
ENSOANG00000010179,ENSOANT00000016142,52.87
ENSOANG00000010179,ENSOANT00000016139,52.87
ENSOANG00000014309,ENSOANT00000022555,45.58
ENSOANG00000028966,ENSOANT00000040437,48.38
ENSOANG00000005485,ENSOANT00000008721,49.72
ENSOANG00000021732,ENSOANT00000031492,48.21
ENSOANG00000030948,ENSOANT00000039694,48.36
ENSOANG00000010181,ENSOANT00000016143,45.79
ENSOANG00000022288,ENSOANT00000032234,45.00
ENSOANG00000019891,ENSOANT00000029043,43.40
ENSOANG00000010182,ENSOANT00000016146,48.08
ENSOANG00000010182,ENSOANT00000016147,48.08
ENSOANG00000001352,ENSOANT00000002156,64.37
ENSOANG00000012553,ENSOANT00000019851,43.18
ENSOANG00000007176,ENSOANT00000011419,41.86
ENSOANG00000019888,ENSOANT00000029042,46.42
ENSOANG00000029939,ENSOANT00000041376,43.91
ENSOANG00000007177,ENSOANT00000011422,45.65
ENSOANG00000007178,ENSOANT00000011423,41.94
ENSOANG00000029691,ENSOANT00000041957,69.08
ENSOANG00000030966,ENSOANT00000041145,68.86
ENSOANG00000007179,ENSOANT00000011424,43.13
ENSOANG00000007180,ENSOANT00000011425,44.56
ENSOANG00000007181,ENSOANT00000011426,40.71
ENSOANG00000019887,ENSOANT00000029038,42.07
ENSOANG00000007182,ENSOANT00000011427,40.58
ENSOANG00000007183,ENSOANT00000011430,48.95
ENSOANG00000007183,ENSOANT00000011431,48.95
ENSOANG00000031339,ENSOANT00000040232,65.26
ENSOANG00000007186,ENSOANT00000011435,52.06
ENSOANG00000007187,ENSOANT00000029037,45.60
ENSOANG00000007189,ENSOANT00000011439,43.89
ENSOANG00000007189,ENSOANT00000011441,43.89
ENSOANG00000007190,ENSOANT00000011446,41.61
ENSOANG00000007191,ENSOANT00000011448,43.32
ENSOANG00000007192,ENSOANT00000011449,40.99
ENSOANG00000030839,ENSOANT00000041444,42.68
ENSOANG00000007193,ENSOANT00000011450,47.25
ENSOANG00000019884,ENSOANT00000029032,47.04
ENSOANG00000007194,ENSOANT00000011452,41.22
ENSOANG00000007195,ENSOANT00000011453,44.94
ENSOANG00000007196,ENSOANT00000011454,42.98
ENSOANG00000007197,ENSOANT00000011456,45.72
ENSOANG00000019882,ENSOANT00000029030,44.48
ENSOANG00000030733,ENSOANT00000040959,61.69
ENSOANG00000019881,ENSOANT00000029029,43.81
ENSOANG00000019880,ENSOANT00000029028,46.89
ENSOANG00000006981,ENSOANT00000011124,46.60
ENSOANG00000006980,ENSOANT00000011120,44.41
ENSOANG00000019879,ENSOANT00000029027,44.36
ENSOANG00000006979,ENSOANT00000011119,66.32
ENSOANG00000006976,ENSOANT00000011116,47.75
ENSOANG00000022377,ENSOANT00000032356,56.99
ENSOANG00000002210,ENSOANT00000003506,68.50
ENSOANG00000019878,ENSOANT00000029026,51.94
ENSOANG00000022178,ENSOANT00000032091,44.28
ENSOANG00000006975,ENSOANT00000011113,43.33
ENSOANG00000009379,ENSOANT00000014920,58.94
ENSOANG00000013626,ENSOANT00000021492,57.18
ENSOANG00000022205,ENSOANT00000032125,40.17
ENSOANG00000030041,ENSOANT00000042245,54.55
ENSOANG00000010138,ENSOANT00000016075,66.58
ENSOANG00000028857,ENSOANT00000041761,40.12
ENSOANG00000010534,ENSOANT00000016700,56.91
ENSOANG00000010535,ENSOANT00000016701,54.76
ENSOANG00000007020,ENSOANT00000011181,58.80
ENSOANG00000013499,ENSOANT00000021297,45.00
ENSOANG00000031854,ENSOANT00000042342,60.99
ENSOANG00000028405,ENSOANT00000038407,69.79
ENSOANG00000022120,ENSOANT00000032006,57.31
ENSOANG00000028858,ENSOANT00000040562,70.28
ENSOANG00000004963,ENSOANT00000007874,54.69
ENSOANG00000012128,ENSOANT00000019212,53.63
ENSOANG00000002281,ENSOANT00000003611,52.63
ENSOANG00000000482,ENSOANT00000000769,36.78
ENSOANG00000000483,ENSOANT00000000770,40.48
ENSOANG00000031217,ENSOANT00000041125,40.07
ENSOANG00000000484,ENSOANT00000000771,39.00
ENSOANG00000020267,ENSOANT00000029551,55.36
ENSOANG00000000485,ENSOANT00000000776,37.70
ENSOANG00000000490,ENSOANT00000000780,40.43
ENSOANG00000000490,ENSOANT00000032748,40.43
ENSOANG00000000492,ENSOANT00000000782,37.24
ENSOANG00000000491,ENSOANT00000000781,40.50
ENSOANG00000000493,ENSOANT00000000783,40.56
ENSOANG00000014395,ENSOANT00000022691,64.58
ENSOANG00000000494,ENSOANT00000000788,37.26
ENSOANG00000000496,ENSOANT00000000789,36.63
ENSOANG00000031874,ENSOANT00000042372,41.75
ENSOANG00000000497,ENSOANT00000000792,38.75
ENSOANG00000000497,ENSOANT00000000793,38.75
ENSOANG00000030185,ENSOANT00000042483,43.18
ENSOANG00000014814,ENSOANT00000023335,62.25
ENSOANG00000014815,ENSOANT00000023336,58.60
ENSOANG00000001655,ENSOANT00000002652,48.48
ENSOANG00000001655,ENSOANT00000002653,48.48
ENSOANG00000002107,ENSOANT00000003344,60.84
ENSOANG00000002107,ENSOANT00000003345,60.84
ENSOANG00000007636,ENSOANT00000012172,52.72
ENSOANG00000001654,ENSOANT00000002651,55.08
ENSOANG00000001653,ENSOANT00000002649,43.97
ENSOANG00000011827,ENSOANT00000018743,57.37
ENSOANG00000011827,ENSOANT00000018741,57.37
ENSOANG00000001644,ENSOANT00000002637,46.16
ENSOANG00000001644,ENSOANT00000002638,46.16
ENSOANG00000031746,ENSOANT00000038390,54.68
ENSOANG00000009633,ENSOANT00000015301,53.83
ENSOANG00000001649,ENSOANT00000002646,52.58
ENSOANG00000022160,ENSOANT00000032063,45.93
ENSOANG00000001648,ENSOANT00000002641,46.44
ENSOANG00000001648,ENSOANT00000002642,46.44
ENSOANG00000012254,ENSOANT00000019395,54.57
ENSOANG00000001647,ENSOANT00000002640,46.82
ENSOANG00000013078,ENSOANT00000020677,51.06
ENSOANG00000001643,ENSOANT00000002634,42.69
ENSOANG00000001640,ENSOANT00000002632,43.03
ENSOANG00000007569,ENSOANT00000012065,69.71
ENSOANG00000029218,ENSOANT00000040555,64.79
ENSOANG00000004200,ENSOANT00000006671,55.56
ENSOANG00000029006,ENSOANT00000041870,62.31
ENSOANG00000001639,ENSOANT00000002628,39.97
ENSOANG00000001637,ENSOANT00000002625,43.54
ENSOANG00000020153,ENSOANT00000029396,39.29
ENSOANG00000001636,ENSOANT00000002620,51.17
ENSOANG00000001635,ENSOANT00000002619,55.53
ENSOANG00000001634,ENSOANT00000002618,57.69
ENSOANG00000001633,ENSOANT00000002616,51.20
ENSOANG00000030273,ENSOANT00000041509,51.70
ENSOANG00000020151,ENSOANT00000029394,48.47
ENSOANG00000031017,ENSOANT00000039241,65.80
ENSOANG00000001631,ENSOANT00000039525,48.91
ENSOANG00000001631,ENSOANT00000002615,48.91
ENSOANG00000001630,ENSOANT00000002612,47.44
ENSOANG00000028792,ENSOANT00000039276,50.46
ENSOANG00000020150,ENSOANT00000029393,47.49
ENSOANG00000001628,ENSOANT00000002610,40.64
ENSOANG00000020149,ENSOANT00000029392,43.05
ENSOANG00000001623,ENSOANT00000002604,47.34
ENSOANG00000021126,ENSOANT00000030688,41.04
ENSOANG00000020624,ENSOANT00000030034,49.57
ENSOANG00000020148,ENSOANT00000029391,47.96
ENSOANG00000007642,ENSOANT00000012179,62.35
ENSOANG00000007643,ENSOANT00000012180,46.53
ENSOANG00000001621,ENSOANT00000002590,43.94
ENSOANG00000001619,ENSOANT00000002589,40.37
ENSOANG00000001619,ENSOANT00000002586,40.37
ENSOANG00000007644,ENSOANT00000012181,48.33
ENSOANG00000012957,ENSOANT00000020494,49.76
ENSOANG00000007645,ENSOANT00000012183,61.82
ENSOANG00000020451,ENSOANT00000029805,42.58
ENSOANG00000001612,ENSOANT00000002580,44.31
ENSOANG00000001611,ENSOANT00000002576,55.75
ENSOANG00000001608,ENSOANT00000002572,39.30
ENSOANG00000001606,ENSOANT00000002568,43.61
ENSOANG00000014715,ENSOANT00000023189,38.46
ENSOANG00000001604,ENSOANT00000002565,42.42
ENSOANG00000001602,ENSOANT00000002560,44.95
ENSOANG00000001601,ENSOANT00000002556,37.60
ENSOANG00000030446,ENSOANT00000038985,63.85
ENSOANG00000001600,ENSOANT00000002555,42.61
ENSOANG00000001598,ENSOANT00000002553,38.57
ENSOANG00000001597,ENSOANT00000002551,46.38
ENSOANG00000001596,ENSOANT00000002550,38.15
ENSOANG00000001595,ENSOANT00000002549,42.21
ENSOANG00000008313,ENSOANT00000013218,58.00
ENSOANG00000001593,ENSOANT00000002547,40.28
ENSOANG00000001592,ENSOANT00000002545,39.03
ENSOANG00000004620,ENSOANT00000007326,64.55
ENSOANG00000008314,ENSOANT00000013219,55.73
ENSOANG00000001591,ENSOANT00000002541,41.56
ENSOANG00000012998,ENSOANT00000020556,45.07
ENSOANG00000001590,ENSOANT00000002538,41.38
ENSOANG00000001589,ENSOANT00000002534,42.30
ENSOANG00000001586,ENSOANT00000002533,42.17
ENSOANG00000001583,ENSOANT00000002528,43.39
ENSOANG00000001582,ENSOANT00000002526,40.71
ENSOANG00000001581,ENSOANT00000002525,40.00
ENSOANG00000001579,ENSOANT00000002524,42.01
ENSOANG00000001578,ENSOANT00000002517,41.13
ENSOANG00000001575,ENSOANT00000002514,39.67
ENSOANG00000008822,ENSOANT00000014055,45.82
ENSOANG00000001572,ENSOANT00000002510,40.54
ENSOANG00000001571,ENSOANT00000002506,40.71
ENSOANG00000001570,ENSOANT00000002504,39.73
ENSOANG00000001569,ENSOANT00000002502,39.73
ENSOANG00000001567,ENSOANT00000002500,72.72
ENSOANG00000001566,ENSOANT00000002499,39.16
ENSOANG00000001562,ENSOANT00000002496,39.44
ENSOANG00000007981,ENSOANT00000012696,54.99
ENSOANG00000007981,ENSOANT00000012697,54.99
ENSOANG00000001561,ENSOANT00000002491,45.37
ENSOANG00000001560,ENSOANT00000002489,43.73
ENSOANG00000015212,ENSOANT00000023959,58.83
ENSOANG00000029043,ENSOANT00000041767,54.11
ENSOANG00000020413,ENSOANT00000029760,54.30
ENSOANG00000021427,ENSOANT00000031081,43.65
ENSOANG00000001559,ENSOANT00000002486,42.11
ENSOANG00000006858,ENSOANT00000010930,64.61
ENSOANG00000006858,ENSOANT00000010931,64.61
ENSOANG00000001558,ENSOANT00000002484,40.16
ENSOANG00000001402,ENSOANT00000002224,48.48
ENSOANG00000001556,ENSOANT00000002481,41.98
ENSOANG00000001553,ENSOANT00000002476,41.40
ENSOANG00000003795,ENSOANT00000006018,68.75
ENSOANG00000001552,ENSOANT00000002471,42.51
ENSOANG00000000401,ENSOANT00000000650,42.09
ENSOANG00000000400,ENSOANT00000000649,40.48
ENSOANG00000005368,ENSOANT00000008544,56.22
ENSOANG00000007362,ENSOANT00000011720,40.36
ENSOANG00000007362,ENSOANT00000011721,40.36
ENSOANG00000020103,ENSOANT00000029329,45.24
ENSOANG00000007361,ENSOANT00000011718,43.52
ENSOANG00000019755,ENSOANT00000028853,50.00
ENSOANG00000007359,ENSOANT00000011715,46.30
ENSOANG00000007057,ENSOANT00000011235,42.41
ENSOANG00000009548,ENSOANT00000015161,49.15
ENSOANG00000009548,ENSOANT00000015162,49.15
ENSOANG00000000897,ENSOANT00000001395,61.70
ENSOANG00000009547,ENSOANT00000015160,51.59
ENSOANG00000004388,ENSOANT00000006955,46.73
ENSOANG00000011944,ENSOANT00000018931,54.26
ENSOANG00000010311,ENSOANT00000016366,54.01
ENSOANG00000010311,ENSOANT00000016367,54.01
ENSOANG00000009080,ENSOANT00000014459,56.40
ENSOANG00000004896,ENSOANT00000007758,38.81
ENSOANG00000009079,ENSOANT00000014458,57.41
ENSOANG00000009078,ENSOANT00000014456,59.44
ENSOANG00000009078,ENSOANT00000014457,59.44
ENSOANG00000009077,ENSOANT00000014455,49.87
ENSOANG00000009076,ENSOANT00000014453,43.24
ENSOANG00000030883,ENSOANT00000038555,52.55
ENSOANG00000006846,ENSOANT00000010914,60.61
ENSOANG00000020989,ENSOANT00000030512,58.31
ENSOANG00000000423,ENSOANT00000000678,47.90
ENSOANG00000006845,ENSOANT00000010913,61.53
ENSOANG00000012170,ENSOANT00000019277,42.71
ENSOANG00000009317,ENSOANT00000014825,46.34
ENSOANG00000020100,ENSOANT00000029325,40.49
ENSOANG00000001530,ENSOANT00000002439,42.62
ENSOANG00000001532,ENSOANT00000029322,41.74
ENSOANG00000001532,ENSOANT00000002440,41.74
ENSOANG00000001533,ENSOANT00000002444,43.21
ENSOANG00000009788,ENSOANT00000015526,43.03
ENSOANG00000030809,ENSOANT00000041214,59.55
ENSOANG00000014967,ENSOANT00000023561,59.13
ENSOANG00000014967,ENSOANT00000023562,59.13
ENSOANG00000002737,ENSOANT00000004352,47.90
ENSOANG00000021559,ENSOANT00000031253,49.54
ENSOANG00000029096,ENSOANT00000041786,40.47
ENSOANG00000000474,ENSOANT00000000756,41.39
ENSOANG00000002087,ENSOANT00000003315,43.93
ENSOANG00000008438,ENSOANT00000013416,52.70
ENSOANG00000030444,ENSOANT00000041471,43.29
ENSOANG00000007560,ENSOANT00000012053,59.14
ENSOANG00000020290,ENSOANT00000029584,55.90
ENSOANG00000031873,ENSOANT00000040254,42.80
ENSOANG00000031994,ENSOANT00000042057,42.08
ENSOANG00000022747,ENSOANT00000032862,54.48
ENSOANG00000022649,ENSOANT00000032723,62.47
ENSOANG00000002627,ENSOANT00000004180,52.70
ENSOANG00000015229,ENSOANT00000023983,57.99
ENSOANG00000007087,ENSOANT00000011278,59.51
ENSOANG00000019842,ENSOANT00000028971,39.85
ENSOANG00000015230,ENSOANT00000023984,56.34
ENSOANG00000000653,ENSOANT00000001020,40.14
ENSOANG00000015048,ENSOANT00000023690,41.60
ENSOANG00000028320,ENSOANT00000041115,46.65
ENSOANG00000012491,ENSOANT00000019760,41.98
ENSOANG00000014423,ENSOANT00000022731,50.88
ENSOANG00000012784,ENSOANT00000020233,46.62
ENSOANG00000012784,ENSOANT00000020234,46.62
